CT_CD,DO_NM,CT_NM,산업대분류CD,산업중분류CD,산업소분류CD,산업대분류명,산업중분류명,산업소분류명,조직형태,사업체구분,설립시기,소상공인수
11170,서울,용산구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,3
11170,서울,용산구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,1
11170,서울,용산구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2008,1
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,115
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,10
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,6
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,14
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,9
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,6
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,13
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,11
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,11
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,5
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,10
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,22
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,20
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,17
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,28
11200,서울,성동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,3,2008,1
11200,서울,성동구,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2000년이전,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2002,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2003,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2011,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,2
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,3
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,2,1,2014,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,3,3,2007,1
11200,서울,성동구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,4,1,2011,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2004,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2005,3
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2008,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,2
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,4
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,7
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,10
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,5
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,2,3,2009,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2000년이전,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2009,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2012,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2000년이전,2
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2009,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2010,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2012,2
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2013,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2014,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,8
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2001,2
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2003,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2004,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,2
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,3
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,4
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,3
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,3
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,1
11200,서울,성동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2011,1
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,122
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,10
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,18
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,17
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,15
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,15
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,17
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,20
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,20
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,19
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,13
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,22
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,22
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,25
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,39
11215,서울,광진구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,1,2009,1
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2001,3
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2004,1
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2009,2
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2010,1
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2011,1
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2012,1
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,4
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,3
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,2,1,2014,1
11215,서울,광진구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,3,3,2004,1
11215,서울,광진구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2014,1
11215,서울,광진구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2012,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,6
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2001,4
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2002,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2004,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2005,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2006,4
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,4
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2008,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,4
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,10
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,5
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,2,1,2012,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2004,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2000년이전,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2003,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2004,2
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2006,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2011,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2012,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,3
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,1
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2008,4
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,4
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,2
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,2
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,5
11215,서울,광진구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,5
